Labels,Suffixes
0,"m,iyor,sunuz"
0,"m,iyor,lar"
0,"me,di,m"
0,"me,di,n"
0,"me,di"
0,"me,di,k"
0,"me,di,niz"
0,"me,di,ler"
0,"m,iyor,du,m"
0,"m,iyor,du,n"
0,"m,iyor,du"
0,"m,iyor,du,k"
0,"m,iyor,du,nuz"
0,"m,iyor,du,lar"
0,"me,yeceğ,im"
0,"me,yecek,sin"
0,"me,yecek"
0,"me,yeceğ,iz"
0,"me,yecek,siniz"
0,"me,yecek,ler"
2,-
0,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,"ır,ım"
0,"ır,sın"
0,ır
0,"ır,ız"
0,"ır,sınız"
0,"ır,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
2,"dı,m"
2,"dı,n"
2,dı
2,"dı,k"
0,"dı,nız"
2,"dı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
0,"ma,yacak,sınız"
0,"ma,yacak,lar"
0,-
2,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
0,-
0,-
2,-
0,-
2,-
2,-
0,-
0,-
2,-
0,-
2,-
2,-
0,-
2,-
2,-
0,-
0,-
2,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
2,-
0,-
1,"ir,im"
1,"ir,sin"
1,ir
1,"eceğ,im"
2,-
2,-
1,"ti,m"
2,-
2,-
1,"iyor,um"
2,-
2,-
1,"m,a"
2,"m,da"
2,"m,dan"
2,"m,ın"
2,"m,ı"
2,m
2,"n,a"
2,"n,da"
2,"n,dan"
2,nın
2,"n,ı"
2,n
2,"sı,na"
2,"sı,nda"
2,"sı,ndan"
2,"sı,nın"
2,"sı,nı"
2,sı
2,"lar,ım,a"
2,"lar,ım,da"
0,"lar,ım,dan"
2,"lar,ım,ın"
0,"lar,ım,ı"
2,"lar,ım"
2,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
0,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
0,"lar,ı,ndan"
2,"lar,ı,nın"
0,"lar,ı,nı"
2,"lar,ı"
2,"r,im"
2,"r,sin"
2,ler
2,"r,iz"
2,"r,siniz"
2,"r,ler"
2,"yeceğ,im"
2,"yecek,sin"
2,yecek
2,"yeceğ,iz"
2,"yecek,siniz"
2,"yecek,ler"
2,"iyor,um"
2,"iyor,sun"
2,iyor
2,"iyor,uz"
2,"iyor,sunuz"
2,"iyor,lar"
2,"di,m"
2,"di,n"
2,di
2,"di,k"
2,"di,niz"
2,"di,ler"
2,"iyor,du,m"
2,"iyor,du,n"
2,"iyor,du"
2,"iyor,du,k"
2,"iyor,du,nuz"
2,"iyor,lar,dı"
2,"me,m"
2,"me,z,sin"
2,"me,z"
2,"me,yiz"
2,"me,z,siniz"
2,"me,z,ler"
2,"m,iyor,um"
2,"m,iyor,sun"
2,"m,iyor"
2,"m,iyor,uz"
2,"m,iyor,sunuz"
2,"m,iyor,lar"
2,"me,di,m"
2,"me,di,n"
2,"me,di"
2,"me,di,k"
2,"me,di,niz"
2,"me,di,ler"
2,"m,iyor,du,m"
2,"m,iyor,du,n"
2,"m,iyor,du"
2,"m,iyor,du,k"
2,"m,iyor,du,nuz"
2,"m,iyor,du,lar"
2,"me,yeceğ,im"
2,"me,yecek,sin"
2,"me,yecek"
2,"me,yeceğ,iz"
2,"me,yecek,siniz"
2,"me,yecek,ler"
2,-
1,-
1,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
1,"im,e"
1,"im,de"
1,"im,den"
1,"im,in"
1,"im,i"
1,im
1,"i,ne"
2,de
2,"i,nden"
1,"i,nin"
1,"i,ni"
2,-
1,"i,ne"
2,de
2,"i,nden"
1,"i,nin"
1,"i,ni"
1,i
1,"ler,im,e"
1,"ler,im,de"
1,"ler,im,den"
1,"ler,im,in"
1,"ler,im,i"
2,"r,im"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,in"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,i"
0,"er,im"
0,"er,sin"
0,er
0,"er,iz"
0,"er,siniz"
0,"er,ler"
0,"eceğ,im"
0,"ecek,sin"
0,ecek
0,"eceğ,iz"
0,"ecek,siniz"
0,"ecek,ler"
0,"iyor,um"
0,"iyor,sun"
0,iyor
0,"iyor,uz"
0,"iyor,sunuz"
0,"iyor,lar"
0,"ti,m"
0,"ti,n"
0,ti
0,"ti,k"
0,"ti,niz"
0,"ti,ler"
0,"iyor,du,m"
0,"iyor,du,n"
0,"iyor,du"
0,"iyor,du,k"
0,"iyor,du,nuz"
0,"iyor,lar,dı"
0,"me,m"
0,"me,z,sin"
0,"me,z"
0,"me,yiz"
0,"me,z,siniz"
0,"me,z,ler"
0,"m,iyor,um"
0,"m,iyor,sun"
0,"m,iyor"
0,"m,iyor,uz"
0,"m,iyor,sunuz"
0,"m,iyor,lar"
0,"me,di,m"
0,"me,di,n"
0,"me,di"
0,"me,di,k"
0,"me,di,niz"
0,"me,di,ler"
0,"m,iyor,du,m"
0,"m,iyor,du,n"
0,"m,iyor,du"
0,"m,iyor,du,k"
0,"m,iyor,du,nuz"
0,"m,iyor,du,lar"
0,"me,yeceğ,im"
0,"me,yecek,sin"
0,"me,yecek"
0,"me,yeceğ,iz"
0,"me,yecek,siniz"
0,"me,yecek,ler"
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
0,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
2,a
2,da
2,"ım,dan"
2,ın
2,ı
2,-
1,ın
2,a
2,"ım,da"
2,"ım,dan"
2,"ım,ın"
2,"ım,ı"
2,-
0,a
0,"ı,nda"
0,"ı,ndan"
0,Imp+ın
0,"ı,nı"
0,Imp+ın
0,a
0,"ı,nda"
0,"ı,ndan"
0,Imp+ın
0,"ı,nı"
0,ı
2,"lar,ım,a"
2,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
2,"lar,ım,ı"
0,"r,ım"
0,"lar,ı,na"
0,"lar,ı,nda"
0,"lar,ı,ndan"
0,"lar,ın,ın"
0,"ları,nı"
2,"lar,ın"
0,"lar,ı,na"
0,"lar,ı,nda"
0,"lar,ı,ndan"
0,"lar,ın,ın"
0,"ları,nı"
0,"lar,ı"
0,"ar,ım"
0,"ar,sın"
0,ar
0,"ar,ız"
0,"ar,sınız"
0,"ar,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
0,"dı,m"
0,"dı,n"
0,dı
0,"dı,k"
0,"dı,nız"
0,"dı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
2,"m,ıyor,du,nuz"
0,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
2,"ma,yacak,sınız"
0,"ma,yacak,lar"
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
0,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
1,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
2,-
2,-
0,-
0,"r,ım"
0,"r,sın"
0,r
0,"r,ız"
0,"r,sınız"
0,"r,lar"
0,"yacağ,ım"
0,"yacak,sın"
0,yacak
0,"yacağ,ız"
0,"yacak,sınız"
0,"yacak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
0,"dı,m"
0,"dı,n"
0,dı
0,"dı,k"
0,"dı,nız"
0,"dı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
0,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
0,"ma,yacak,sınız"
0,"ma,yacak,lar"
2,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
2,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
2,"m,e"
2,"m,de"
2,"m,den"
2,"m,in"
2,"m,i"
2,m
2,"n,e"
2,"n,de"
2,"n,den"
2,nin
2,"n,i"
2,n
2,"si,ne"
2,"si,nde"
2,"si,nden"
2,"si,nin"
2,"si,ni"
2,si
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
0,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
0,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,a
2,da
2,dan
2,ın
2,ı
2,-
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,ın
2,"ı,na"
2,"ı,nda"
2,"ı,ndan"
2,"ı,nın"
2,"ı,nı"
2,-
2,"lar,ım,a"
0,"lar,ım,da"
2,"lar,ım,dan"
2,"lar,ım,ın"
0,"lar,ım,ı"
2,"r,ım"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
0,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ın"
2,"lar,ı,na"
2,"ları,nda"
2,"lar,ı,ndan"
0,"lar,ı,nın"
2,"lar,ı,nı"
2,"lar,ı"
0,"m,a"
0,"m,da"
0,"m,dan"
0,"m,ın"
0,"m,ı"
0,m
0,"n,a"
0,"n,da"
0,"n,dan"
0,nın
0,"n,ı"
0,n
0,"sı,na"
0,"sı,nda"
0,"sı,ndan"
0,"sı,nın"
0,"sı,nı"
0,sı
0,"lar,ım,a"
0,"lar,ım,da"
0,"lar,ım,dan"
0,"lar,ım,ın"
0,"lar,ım,ı"
0,"lar,ım"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ın"
0,"lar,ı,na"
0,"ları,nda"
0,"lar,ı,ndan"
0,"lar,ı,nın"
0,"lar,ı,nı"
0,"lar,ı"
1,"im,e"
1,"im,de"
2,"im,den"
1,"im,in"
1,"im,i"
1,im
1,"i,ne"
1,"i,nde"
1,"i,nden"
1,"i,nin"
1,"i,ni"
1,in
1,"i,ne"
1,"i,nde"
1,"i,nden"
1,"i,nin"
1,"i,ni"
1,i
1,"ler,im,e"
1,"ler,im,de"
1,"ler,im,den"
1,"ler,im,in"
1,"ler,im,i"
1,"ler,im"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,in"
1,"ler,i,ne"
1,"leri,nde"
1,"ler,i,nden"
1,"ler,i,nin"
1,"ler,i,ni"
1,"ler,i"
0,"ır,ım"
0,"ır,sın"
0,ır
0,"ır,ız"
0,"ır,sınız"
0,"ır,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
0,"tı,m"
0,"tı,n"
0,tı
0,"tı,k"
0,"tı,nız"
0,"tı,lar"
0,"ıyor,du,m"
2,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
2,"m,ıyor,um"
2,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
2,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
2,"m,ıyor,du,m"
2,"m,ıyor,du,n"
2,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
2,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
2,"ma,yacak,sınız"
0,"ma,yacak,lar"
0,-
2,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
2,-
0,-
0,"ır,ım"
0,"ır,sın"
0,ır
0,"ır,ız"
0,"ır,sınız"
0,"ır,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
0,"tı,m"
0,"tı,n"
0,tı
0,"tı,k"
0,"tı,nız"
0,"tı,lar"
0,"ıyor,du,m"
2,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
2,"m,ıyor,um"
2,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
2,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
2,"m,ıyor,du,m"
2,"m,ıyor,du,n"
2,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
2,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
2,"ma,yacak,sınız"
0,"ma,yacak,lar"
0,-
2,-
0,-
0,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
2,-
0,-
0,"er,im"
0,"er,sin"
1,er
0,"eceğ,im"
2,-
2,-
0,"di,m"
2,-
2,-
0,"iyor,um"
2,-
2,-
0,"ır,ım"
0,"ır,sın"
0,ır
0,"ır,ız"
0,"ır,sınız"
0,"ır,lar"
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
2,"dı,m"
2,"dı,n"
2,dı
2,"dı,k"
0,"dı,nız"
2,"dı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,"ma,z"
0,"ma,yız"
0,"ma,z,sınız"
0,"ma,z,lar"
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
0,"ma,yacağ,ım"
0,"ma,yacak,sın"
0,"ma,yacak"
0,"ma,yacağ,ız"
0,"ma,yacak,sınız"
0,"ma,yacak,lar"
0,-
2,-
0,-
0,-
2,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
0,-
0,-
2,-
0,-
2,-
2,-
0,-
0,-
2,-
0,-
2,-
2,-
0,-
2,-
2,-
0,-
0,-
2,-
0,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
0,-
2,-
2,-
0,-
2,"im,e"
2,"im,de"
2,"im,den"
2,"im,in"
2,"im,i"
2,im
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,in
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,i
2,"ler,im,e"
2,"ler,im,de"
2,"ler,im,den"
2,"ler,im,in"
2,"ler,im,i"
2,"ler,im"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,in"
2,"ler,i,ne"
2,"leri,nde"
2,"ler,i,nden"
2,"ler,i,nin"
2,"ler,i,ni"
2,"ler,i"
2,"im,e"
2,"im,de"
2,"im,den"
2,"im,in"
2,"im,i"
2,im
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,in
2,"i,ne"
2,"i,nde"
2,"i,nden"
2,"i,nin"
2,"i,ni"
2,i
0,"ler,im,e"
1,"ler,im,de"
1,"ler,im,den"
1,"ler,im,in"
1,"ler,im,i"
1,"ler,im"
0,"ler,i,ne"
2,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
2,"ler,in"
0,"ler,i,ne"
2,"leri,nde"
0,"ler,i,nden"
0,"ler,i,nin"
0,"ler,i,ni"
0,"ler,i"
2,"r,ım"
2,"r,sın"
2,r
2,"r,ız"
2,"r,sınız"
2,"r,lar"
2,"yacağ,ım"
2,"yacak,sın"
2,yacak
2,"yacağ,ız"
2,"yacak,sınız"
2,"yacak,lar"
2,"ıyor,um"
2,"ıyor,sun"
2,ıyor
2,"ıyor,uz"
2,"ıyor,sunuz"
2,"ıyor,lar"
2,"dı,m"
2,"dı,n"
2,dı
2,"dı,k"
2,"dı,nız"
2,"dı,lar"
2,"ıyor,du,m"
2,"ıyor,du,n"
2,"ıyor,du"
2,"ıyor,du,k"
2,"ıyor,du,nuz"
2,"ıyor,lar,dı"
2,"ma,m"
2,"ma,z,sın"
2,"ma,z"
2,"ma,yız"
2,"ma,z,sınız"
2,"ma,z,lar"
2,"m,ıyor,um"
2,"m,ıyor,sun"
2,"m,ıyor"
2,"m,ıyor,uz"
2,"m,ıyor,sunuz"
2,"m,ıyor,lar"
2,"ma,dı,m"
2,"ma,dı,n"
2,"ma,dı"
2,"ma,dı,k"
2,"ma,dı,nız"
2,"ma,dı,lar"
2,"m,ıyor,du,m"
2,"m,ıyor,du,n"
2,"m,ıyor,du"
2,"m,ıyor,du,k"
2,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
2,"ma,yacağ,ım"
2,"ma,yacak,sın"
2,"ma,yacak"
2,"ma,yacağ,ız"
2,"ma,yacak,sınız"
2,"ma,yacak,lar"
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
1,-
1,-
1,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,ma
2,a
2,Imp+ın
2,-
0,"r,im"
0,"r,sin"
0,r
0,"yeceğ,im"
2,-
2,-
0,"di,m"
2,-
2,-
0,"iyor,um"
2,-
2,-
2,"r,ım"
2,"r,sın"
2,r
2,"r,ız"
2,"r,sınız"
2,"r,lar"
2,"yacağ,ım"
2,"yacak,sın"
2,yacak
2,"yacağ,ız"
2,"yacak,sınız"
2,"yacak,lar"
2,"ıyor,um"
2,"ıyor,sun"
2,ıyor
2,"ıyor,uz"
2,"ıyor,sunuz"
2,"ıyor,lar"
2,"dı,m"
2,"dı,n"
2,dı
2,"dı,k"
2,"dı,nız"
2,"dı,lar"
2,"ıyor,du,m"
2,"ıyor,du,n"
2,"ıyor,du"
2,"ıyor,du,k"
2,"ıyor,du,nuz"
2,"ıyor,lar,dı"
2,"ma,m"
2,"ma,z,sın"
2,"ma,z"
2,"ma,yız"
2,"ma,z,sınız"
2,"ma,z,lar"
2,"m,ıyor,um"
2,"m,ıyor,sun"
2,"m,ıyor"
2,"m,ıyor,uz"
2,"m,ıyor,sunuz"
2,"m,ıyor,lar"
2,"ma,dı,m"
2,"ma,dı,n"
2,"ma,dı"
2,"ma,dı,k"
2,"ma,dı,nız"
2,"ma,dı,lar"
2,"m,ıyor,du,m"
2,"m,ıyor,du,n"
2,"m,ıyor,du"
2,"m,ıyor,du,k"
2,"m,ıyor,du,nuz"
2,"m,ıyor,du,lar"
2,"ma,yacağ,ım"
2,"ma,yacak,sın"
2,"ma,yacak"
2,"ma,yacağ,ız"
2,"ma,yacak,sınız"
2,"ma,yacak,lar"
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
1,-
1,-
1,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,-
2,"eceğ,im"
2,-
2,-
2,"ti,m"
2,-
2,-
2,"iyor,um"
2,-
2,-
0,"ar,ım"
0,"ar,sın"
0,-
0,"ar,ız"
0,"ar,sınız"
0,lar
0,"acağ,ım"
0,"acak,sın"
0,acak
0,"acağ,ız"
0,"acak,sınız"
0,"acak,lar"
0,"ıyor,um"
0,"ıyor,sun"
0,ıyor
0,"ıyor,uz"
0,"ıyor,sunuz"
0,"ıyor,lar"
0,"tı,m"
0,"tı,n"
0,tı
0,"tı,k"
0,"tı,nız"
0,"tı,lar"
0,"ıyor,du,m"
0,"ıyor,du,n"
0,"ıyor,du"
0,"ıyor,du,k"
0,"ıyor,du,nuz"
0,"ıyor,lar,dı"
0,"ma,m"
0,"ma,z,sın"
0,-
0,"ma,yız"
0,"ma,z,sınız"
2,lar
0,"m,ıyor,um"
0,"m,ıyor,sun"
0,"m,ıyor"
0,"m,ıyor,uz"
0,"m,ıyor,sunuz"
0,"m,ıyor,lar"
0,"ma,dı,m"
0,"ma,dı,n"
0,"ma,dı"
0,"ma,dı,k"
0,"ma,dı,nız"
0,"ma,dı,lar"
0,"m,ıyor,du,m"
0,"m,ıyor,du,n"
0,"m,ıyor,du"
0,"m,ıyor,du,k"
0,"m,ıyor,du,nuz"
